,Unnamed: 0,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
482868,482868,8080,6,9357,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,48626.69659,748.1030245,1559.5,3388.050103,8463,1,601,300.5,348.6036431,547,54,8832,2944.0,4783.115407,8463,1,0,72,92,320.6155819,427.4874426,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,1,65.0,108.666664,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,5
502809,502809,80,6,5014765,4,4,435,972,435,0,108.75,217.5,972,0,243.0,486.0,280.5714724419,1.5952891113,716395.0,1890674.20881097,5004033,7,10732,3577.3333,5878.9759595812,10364,49,5014758,1671586.0,2886300.40352161,5004394,371,0,136,136,0.7976445556,0.7976445556,0,972,156.3333333333,338.0177510132,114256.0,0,0,0,1,0,0,0,175.875,108.75,243.0,4,435,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,6
502191,502191,80,6,12865323,5,4,441,972,441,0,88.2,197.2211956155,972,0,243.0,486.0,109.8301224151,0.6995549198,1608165.375,2729783.63831945,6841261,15,7865104,1966276.0,3285770.44095851,6841584,97,11842287,3947429.0,3539882.44626343,6841261,499,0,176,136,0.3886416221,0.3109132977,0,972,141.3,323.1112811401,104400.9,0,0,0,1,0,0,0,157.0,88.2,243.0,5,441,4,972,26883,219,1,32,1023535.0,0.0,1023535,1023535,6841261.0,0.0,6841261,6841261,6
246561,246561,22,6,283972,22,21,1912,2665,640,0,86.9090909091,137.6880217811,976,0,126.9047619048,263.5746392887,16117.7862606172,151.4233797698,6761.2380952381,20827.5388494967,122048,5,283926,13520.286,28410.6528649781,122048,263,283959,14197.95,32871.9681163065,122488,8,0,712,680,77.472426859,73.9509529109,0,976,104.0227272727,205.4948071133,42228.1157505285,0,0,0,1,0,0,0,106.441864,86.90909,126.90476,22,1912,21,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,3
927151,927151,80,6,2278,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1347.4699024820106,1139.1748995767891,1580.9466466089975,2257,21,2278,1139.1749,1580.9466466089975,2257,21,0,0.0,0.0,0,0,0,60,0,1347.4699024820106,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,10
111860,111860,21,6,18,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.111111111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,55555.5555555556,55555.5555555556,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
614198,614198,80,6,81826674,2,1,8,0,8,0,4.0,5.6568542495,0,0,0.0,0.0,0.0977676299358724,0.036662861285389,40913337.07179,57860193.4559593,81826672,1,81826674,81826670.0,0.0,81826674,81826674,0,0.0,0.0,0,0,1,64,32,0.0244419074650944,0.012220953728463,0,8,4.0,4.6188021535,21.3333333333,0,1,0,0,1,0,0,5.3333335,4.0,0.0,2,8,1,0,211,219,0,32,0.0,0.0,0,0,0.0,0.0,0,0,7
1066494,1066494,80,6,5012803,4,4,568,376,568,0,142.14801052843976,284.2960210568795,376,0,94.03599628408008,188.07199256816017,188.46242317953343,1.5959138008820553,716114.7667374641,1864224.2841697808,4943469,19,69334,23111.342,35203.33276858328,63634,351,5012777,1670925.9577205412,2887554.0363503583,5005185,1899,0,92,92,0.7979569004404277,0.7979569004404277,0,568,104.9706696944538,214.01811810286264,45857.20965595955,0,0,1,1,0,0,1,118.092,142.14801,94.035995,4,568,4,376,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,11
746120,746120,80,17,119828240,14907,0,4671352,0,32,32,32.0,0.0,0,0,0.0,0.0,38983.766687487456,1218.242709200753,820.8769163157708,17415.43961029298,585876,0,120000000,820.87695,17415.43961029298,585876,0,0,0.0,0.0,0,0,0,1167838,0,1218.242709200753,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000217,32.0,0.0,14907,4671352,0,0,-1,-1,14906,8,0.0,0.0,0,0,0.0,0.0,0,0,8
78201,78201,3389,6,5674203,11,7,1148,1581,677,0,104.3636363636,202.2944748268,1173,0,225.8571428571,430.0986044197,480.9486019446,3.1722516801,333776.647058824,781899.800139854,3101754,86,5674203,567420.3,976353.241144714,3101754,1248,5665007,944167.833333333,1183791.33081188,3180631,5344,0,232,152,1.938598249,1.2336534312,0,1173,143.6315789474,298.5202785828,89114.3567251462,0,0,1,1,0,0,1,151.61111,104.36364,225.85715,11,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,1
324978,324978,80,6,21897,3,4,309,935,309,0,103.0,178.4012332,935,0,233.75,467.5,56811.43536,319.6784948,3649.5,6072.157269,14716,3,14955,7477.5,10236.78487,14716,239,21894,7298.0,7479.326908,14967,24,0,72,92,137.0050692,182.6734256,0,935,155.5,333.0087944,110894.8571,0,0,1,1,0,0,1,177.71428,103.0,233.75,3,309,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,4
183171,183171,21,6,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
731797,731797,80,17,119435684,-11396,0,3829630,0,32,32,32.0,0.0,0,0,0.0,0.0,32064.373878097693,1002.0116836680024,998.0006943326538,19655.56140497832,731569,0,119000000,998.0007,19655.56140497832,731569,0,0,0.0,0.0,0,0,0,957407,0,1002.0116836680024,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000267,32.0,0.0,-11396,3829630,0,0,-1,-1,-11397,8,0.0,0.0,0,0,0.0,0.0,0,0,8
741037,741037,80,17,119704209,-19972,0,3555176,0,32,32,32.0,0.0,0,0,0.0,0.0,29699.68975239626,928.1153048057196,1077.467884747169,21380.771247109784,672696,0,120000000,1077.4679,21380.771247109784,672696,0,0,0.0,0.0,0,0,0,888794,0,928.1153048057196,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.00029,32.0,0.0,-19972,3555176,0,0,-1,-1,-19973,8,0.0,0.0,0,0,0.0,0.0,0,0,8
673433,673433,80,6,3109866,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9646716644947412,1554933.2102603244,696711.2111456647,2047582,1062283,3109866,1554933.2,696711.2111456647,2047582,1062283,0,0.0,0.0,0,0,0,120,0,0.9646716644947412,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,7
490658,490658,8080,6,10634,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42787.28606,658.2659394,1772.333333,3905.364857,9735,21,573,286.5,330.2188668,520,53,10135,3378.333333,5507.388613,9735,39,0,72,92,282.113974,376.1519654,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,1,65.0,108.666664,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,5
265119,265119,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,3
95630,95630,53,17,33231,2,2,70,180,35,35,35.0,0.0,90,90,90.0,0.0,7523.0959044266,120.3695344708,11077.0,17343.5078055162,31088,388,32843,32843.0,0.0,32843,32843,31476,31476.0,0.0,31476,31476,0,16,16,60.1847672354,60.1847672354,35,90,57.0,30.1247406628,907.5,0,0,0,0,0,0,0,71.25,35.0,90.0,2,70,2,180,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,1
977103,977103,80,6,145,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20655.565642618694,72.6211030545971,80.54403969877504,129,15,145,72.6211,80.54403969877504,129,15,0,0.0,0.0,0,0,0,60,0,20655.565642618694,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,10
606836,606836,80,6,5003414,4,4,448,972,448,0,112.14743912885176,224.29487825770352,972,0,243.0,486.0,283.92407309064265,1.5989081999993406,714773.4580545708,1890306.147739499,5001584,6,1829,609.8003,302.9613867784434,888,305,5003403,1667801.3252171816,2887381.5162106617,5001862,346,0,136,136,0.7994540999996703,0.7994540999996703,0,972,157.84330627950533,339.4456599480956,115223.3656130654,0,0,0,1,0,0,0,177.57372,112.14744,243.0,4,448,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,6
112042,112042,21,6,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
521020,521020,80,6,23108390,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0865486518,23108390.0,0.0,23108390,23108390,23108390,23108390.0,0.0,23108390,23108390,0,0.0,0.0,0,0,0,64,0,0.0865486518,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,23108390.0,0.0,23108390,23108390,6
578615,578615,80,6,1989660,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0051964946515397,1989660.738719441,0.0,1989660,1989660,1989660,1989660.8,0.0,1989660,1989660,0,0.0,0.0,0,0,0,64,0,1.0051964946515397,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,6
760231,760231,80,17,119999969,13249,0,4618283,0,32,32,32.0,0.0,0,0,0.0,0.0,38485.70482690398,1202.6782759860482,831.4870193809157,17344.646136362975,1159811,0,120000000,831.487,17344.646136362975,1159811,0,0,0.0,0.0,0,0,0,1154570,0,1202.6782759860482,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.00022,32.0,0.0,13249,4618283,0,0,-1,-1,13248,8,0.0,0.0,0,0,0.0,0.0,0,0,8
153867,153867,21,6,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
971543,971543,80,6,135,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16356.351383444991,115.82602409211002,18.498560302332493,128,102,135,115.82603,18.498560302332493,128,102,0,0.0,0.0,0,0,0,44,0,16356.351383444991,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,10
650717,650717,80,6,3083960,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9727751931331804,1541980.1107728006,726598.9994792487,2055763,1028197,3083960,1541980.1,726598.9994792487,2055763,1028197,0,0.0,0.0,0,0,0,120,0,0.9727751931331804,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,7
435319,435319,8080,6,677,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2954.209749,677.0,0.0,677,677,677,677.0,0.0,677,677,0,0.0,0.0,0,0,0,40,0,2954.209749,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,5
518518,518518,80,6,11992867,4,4,309,972,309,0,77.25,154.5,972,0,243.0,486.0,106.8134917197,0.6670631801,1713266.71428571,2981515.99953557,6990923,6,6991807,2330602.2,4036262.66013218,6991277,251,11992861,3997620.33333333,3601677.50245276,6990923,532,0,136,136,0.3335315901,0.3335315901,0,972,142.3333333333,327.4782435521,107242.0,0,0,0,1,0,0,0,160.125,77.25,243.0,4,309,4,972,26883,219,1,32,538.0,0.0,538,538,6990923.0,0.0,6990923,6990923,6
481918,481918,8080,6,9613,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,47331.73827,728.1805888,1602.166667,3549.197285,8839,1,495,247.5,276.4787514,443,52,9192,3064.0,5004.374986,8839,1,0,72,92,312.0773952,416.1031936,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,1,65.0,108.666664,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,5
264363,264363,22,6,376249,22,20,1928,2665,640,0,87.6363636364,137.7805520365,976,0,133.25,268.7712537496,12207.3414148609,111.628203663,9176.8048780488,27292.883544268,156393,4,376135,17911.191,37805.6432237557,156393,191,376244,19802.3157894737,50471.2785696013,193545,8,0,712,648,58.4719162044,53.1562874586,0,976,106.8139534884,207.2870399796,42967.9169435216,0,0,0,1,0,0,0,109.35714,87.63636,133.25,22,1928,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,3
710196,710196,80,17,119748680,2458,0,4272989,0,32,32,32.0,0.0,0,0,0.0,0.0,35682.95950611485,1115.0924845340182,896.802279830389,18092.536953121667,615365,0,120000000,896.8023,18092.536953121667,615365,0,0,0.0,0.0,0,0,0,1068247,0,1115.0924845340182,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.00024,32.0,0.0,2458,4272989,0,0,-1,-1,2457,8,0.0,0.0,0,0,0.0,0.0,0,0,8
196632,196632,21,6,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
735604,735604,80,17,119537895,-14130,0,3742126,0,32,32,32.0,0.0,0,0,0.0,0.0,31304.93715931097,978.279286241966,1022.2120126355676,21358.507786155544,682501,0,120000000,1022.212,21358.507786155544,682501,0,0,0.0,0.0,0,0,0,935531,0,978.279286241966,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000275,32.0,0.0,-14130,3742126,0,0,-1,-1,-14131,8,0.0,0.0,0,0,0.0,0.0,0,0,8
700533,700533,80,6,99999525,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.16000076,0.04000019,33333175.0,57734749.37678151,99999521,1,99999522,99999520.0,0.0,99999522,99999522,99999524,99999524.0,0.0,99999524,99999524,1,64,64,0.020000095,0.020000095,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,6.0,8.0,0.0,2,16,2,0,211,219,1,32,1.0,0.0,1,1,99999521.18856075,0.0,99999521,99999521,7
917241,917241,80,6,55033178,199,109,54485,195297,680,0,273.79559254167896,285.50347570704406,2920,0,1791.7227838623658,513.0583694617314,4539.267331340992,5.597260418250831,179261.16762190478,354652.9976214566,1067523,2,55030943,277934.06,409649.5528215788,1067523,100,55033155,509566.2528280475,438971.4455848941,1070111,2,0,3992,2192,3.6164117637198414,1.9808486545309885,0,2920,808.3595674976796,820.7774420401761,673675.8444200023,0,0,1,1,0,0,1,810.9841,273.7956,1791.7228,199,54485,109,195297,8192,1265,101,20,0.0,0.0,0,0,0.0,0.0,0,0,10
284793,284793,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,3
427993,427993,8080,6,12122,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,37535.06022,577.4624649,2020.333333,4553.61982,11309,1,485,242.5,256.6797616,424,61,11718,3906.0,6414.414938,11309,1,0,72,92,247.4839135,329.9785514,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,1,65.0,108.666664,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,5
402343,402343,8080,6,451,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4434.5898,451.0,0.0,451,451,451,451.0,0.0,451,451,0,0.0,0.0,0,0,0,40,0,4434.5898,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,5
741189,741189,80,17,119969505,6881,0,4414499,0,32,32,32.0,0.0,0,0,0.0,0.0,36796.86355828074,1149.9019862415942,869.648375626343,17659.361564611714,690232,0,120000000,869.6484,17659.361564611714,690232,0,0,0.0,0.0,0,0,0,1103624,0,1149.9019862415942,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000233,32.0,0.0,6881,4414499,0,0,-1,-1,6880,8,0.0,0.0,0,0,0.0,0.0,0,0,8
386909,386909,80,6,29917,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66.85162282,29917.0,0.0,29917,29917,29917,29917.0,0.0,29917,29917,0,0.0,0.0,0,0,0,40,0,66.85162282,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,4
253580,253580,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,3
333459,333459,80,6,39411,3,4,313,935,313,0,104.3333333,180.7106343,935,0,233.75,467.5,31666.28606,177.6153866,6568.5,10101.2142,21540,3,17800,8900.0,12109.91073,17463,337,39408,13136.0,11472.9932,21540,65,0,72,92,76.12087996,101.4945066,0,935,156.0,333.2750901,111072.2857,0,0,1,1,0,0,1,178.28572,104.333336,233.75,3,313,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,4
975733,975733,80,6,57096302,203,104,56083,189917,680,0,276.2709359606,291.6989844299,1935,0,1826.1285495663003,320.42622070975284,4308.51661509962,5.376880553151076,186589.22480078557,363054.2407663243,1038028,18,57094123,282644.16,415603.5203152933,1038028,310,57096276,554332.7843596131,437320.74851188896,1040645,41,0,4072,2092,3.555396587284545,1.821483965873915,0,1935,798.7024972561516,794.0939870118239,630585.2602426113,0,0,1,1,0,0,1,801.30414,276.27094,1826.1285,203,56083,104,189917,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,10
322987,322987,80,6,17758,3,4,325,935,325,0,108.3333333,187.6388375,935,0,233.75,467.5,70953.93625,394.1885347,2959.666667,5060.203066,12470,2,12730,6365.0,8633.773798,12470,260,17752,5917.333333,6400.279473,12726,24,0,72,92,168.9379435,225.2505913,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,1,180.0,108.333336,233.75,3,325,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,4
180608,180608,21,6,16,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,62500.0,62500.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
400944,400944,8080,6,9884,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,46033.99433,708.2152975,1647.333333,3626.309511,9042,21,511,255.5,287.7924599,459,52,9446,3148.666667,5105.950875,9042,53,0,72,92,303.5208418,404.6944557,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,1,65.0,108.666664,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,5
530886,530886,80,6,241870,5,3,368,972,368,0,73.6,164.574603144,972,0,324.0,561.1844616523,5540.1662049862,33.0756191342,34552.8571428571,59980.8014685493,141515,4,241870,60467.5,71607.1208027991,141515,156,100031,50015.5,70099.0307529284,99583,448,0,168,104,20.6722619589,12.4033571753,0,972,148.8888888889,331.7937779873,110087.111111111,0,0,0,1,0,0,0,167.5,73.6,324.0,5,368,3,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,6
630479,630479,80,6,108655037,15,3,2418,0,235,0,161.25673012222143,112.47853814046088,0,0,0.0,0.0,22.261742242281173,0.1656619002364371,6391472.801367096,13561616.061979769,53249415,4,108655033,7761074.0,14660585.153878048,53249415,312,107632166,53816083.394180834,32268432.975048862,76633311,30998855,0,496,100,0.1380515835013477,0.0276103167350894,0,235,127.3079448332682,120.06448043013494,14419.508988667614,0,0,0,1,0,0,0,134.38062,161.25673,0.0,15,2418,3,0,26883,0,11,32,6034395.265791865,2447234.8760579824,7764851,4303938,24146560.625398345,20580339.1346172,53249415,6650509,7
720662,720662,80,17,119896470,1306,0,4236124,0,32,32,32.0,0.0,0,0,0.0,0.0,35331.54665514283,1104.1108330600389,905.7255922009848,18257.55154706768,608112,0,120000000,905.7256,18257.55154706768,608112,0,0,0.0,0.0,0,0,0,1059031,0,1104.1108330600389,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.00024,32.0,0.0,1306,4236124,0,0,-1,-1,1305,8,0.0,0.0,0,0,0.0,0.0,0,0,8
228599,228599,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,3
1009667,1009667,80,6,5010018,4,4,488,498,488,0,122.04377696699274,244.08755393398548,498,0,124.63302994442311,249.26605988884623,196.9445922031153,1.5968004331774934,715716.9988346846,1866339.787936897,4947909,23,62109,20703.314,33356.32735972168,59192,292,5009991,1669997.2674580235,2888352.9137256653,5005179,1628,0,92,92,0.7984002165986988,0.7984002165986988,0,522,109.63413640507146,218.21422265411584,47699.25839505428,0,0,1,1,0,0,1,123.3384,122.04378,124.63303,4,488,4,498,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,11
797514,797514,80,17,119999553,-32022,0,3169572,0,32,32,32.0,0.0,0,0,0.0,0.0,26413.20422142265,825.4126317914836,1211.531028700547,23587.626934920543,837605,0,120000000,1211.531,23587.626934920543,837605,0,0,0.0,0.0,0,0,0,792393,0,825.4126317914836,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000324,32.0,0.0,-32022,3169572,0,0,-1,-1,-32023,8,0.0,0.0,0,0,0.0,0.0,0,0,8
782410,782410,80,17,119856575,-5731,0,4010881,0,32,32,32.0,0.0,0,0,0.0,0.0,33464.012359070555,1045.7503861839446,956.2592640126396,19352.13848722949,631798,0,120000000,956.2592,19352.13848722949,631798,0,0,0.0,0.0,0,0,0,1002720,0,1045.7503861839446,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000256,32.0,0.0,-5731,4010881,0,0,-1,-1,-5732,8,0.0,0.0,0,0,0.0,0.0,0,0,8
524853,524853,80,6,1410421,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.4180163228,1410421.0,0.0,1410421,1410421,1410421,1410421.0,0.0,1410421,1410421,0,0.0,0.0,0,0,0,64,0,1.4180163228,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,6
962713,962713,80,6,56761509,203,104,56119,189899,680,0,276.449811750803,291.870957588928,1935,0,1825.9538492250856,320.38942923678843,4334.24861539066,5.408595054340511,185495.1300441208,363568.05772819335,1022736,19,56759299,280986.62,416667.7946262978,1022736,150,56761484,551082.3780632251,441306.0638495678,1025349,53,0,4072,2092,3.576367413719104,1.832227640521407,0,1935,798.7614029377471,793.9762728372555,630398.3302554148,0,0,1,1,0,0,1,801.3632,276.4498,1825.9539,203,56119,104,189899,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,10
1018318,1018318,80,6,22,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,89283.42713107361,22.41129293583837,0.0,22,22,22,22.411293,0.0,22,22,0,0.0,0.0,0,0,0,40,0,89283.42713107361,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,992,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,11
